-0.690514,-0.339652,1.07575,0.128958,-0.572901,-0.100306,1.60346,0.765852,-0.804314,0.347197,1.21903,-0.301421,0.135018,1.06679,0.557962,-0.796072,0.224907,1.26676,1.04731,-1.55773,-0.640953,0.179133,-0.502111,-1.35095,0.36693,-0.777345,-0.487301,-0.196899,
-1.44954,0.778283,-0.0552469,1.85099,-2.26683,-0.173587,0.0182308,0.689728,-1.86679,0.508808,0.123214,-1.11364,-0.576695,-0.0594152,0.958989,-0.71364,-0.833898,-0.0661841,-1.17813,0.0485893,-1.58963,-0.682001,0.215903,-1.71393,-0.219707,0.134055,0.338447,1.07014,
-0.478169,0.702581,0.966609,-1.51382,-0.907951,1.39093,-0.351328,-0.627566,-2.32044,-1.87843,-0.515559,0.280733,-1.46827,0.0755127,0.479955,1.07436,1.45221,0.29926,-0.229487,0.0156277,-0.328446,0.442786,1.3104,0.332633,0.479881,-0.0824557,0.58823,0.861548,
-0.4826,-0.405064,-1.58962,-0.791931,-0.364844,0.0988103,0.634059,1.16315,-0.6475,1.40191,-0.461932,1.2716,0.151453,-0.875674,1.1367,-1.64997,0.687785,0.998239,-0.478472,1.17088,-0.279915,0.0295087,0.134925,-0.712998,0.185489,-1.23559,2.25837,-0.101838,
-0.843988,-0.698064,0.62169,-0.694167,-0.000861239,-1.41665,0.943515,0.28224,0.868729,0.570435,0.548084,-0.390126,-0.61538,-0.696161,0.150339,-0.172849,-1.78052,-0.735806,0.785454,-0.204543,-0.10956,0.681716,0.553873,0.909797,1.9227,-2.298,-0.330422,0.298635,
-0.25651,1.50242,2.67414,-0.402443,-1.30371,-0.721054,0.550006,-0.831385,0.027393,1.16442,0.116821,-0.0672519,-1.33564,1.22306,-0.556734,-1.72038,-0.38282,0.380106,-0.724592,0.342852,-0.671374,-0.755903,0.713177,1.87015,-0.961365,-0.910296,1.33264,-0.50878,
-0.238568,-0.172655,1.7468,1.7211,0.542995,0.566072,-0.189873,0.507789,-0.238824,0.414833,0.0317628,-0.38403,-0.902779,0.605023,0.462348,1.42425,-1.43313,-0.0930165,-0.851152,-1.06277,0.788299,-0.975351,-0.563596,-0.998853,1.77373,0.91526,0.755641,0.565357,
0.357538,0.37488,-0.590344,-0.33611,-0.519962,-0.87324,-0.762384,-0.15731,1.34489,-0.307633,-1.94926,-0.23018,-0.994396,1.20076,-0.623134,0.360852,2.52826,0.923991,2.48921,0.279053,0.84632,0.598378,-0.407679,1.21728,1.14035,-0.409185,-1.03382,2.18109,
-0.114713,-0.661064,-2.08613,0.703154,-0.406896,-0.870268,-0.410447,-0.686907,0.326186,0.288664,1.04045,0.989197,0.165032,-0.932769,1.8066,-0.58614,1.01808,0.356523,-1.16668,-0.353118,0.687818,1.57688,0.058346,0.697102,-0.694327,-1.55459,0.625445,-0.376881,
-0.0819523,0.778287,0.650947,0.735177,1.36366,-1.58412,-1.1281,0.670138,-1.03982,1.20658,-1.42228,-0.590406,-0.173242,0.337001,-0.187282,-0.365896,0.418178,-0.545383,1.67434,0.958149,1.43748,1.12089,2.3926,1.37722,-0.391793,-0.634893,-1.46405,1.04565,
-0.320801,-0.644945,0.726305,-0.67757,-0.283797,-1.24964,-1.03752,0.0556964,0.283327,-0.391001,-0.547074,0.0693456,-0.0537435,-0.451106,-0.486166,1.50787,0.506396,2.47192,-0.120121,-1.32661,0.653053,1.12502,-0.718747,0.521168,-0.390864,0.569513,-0.788365,2.37011,
-0.208704,2.14588,0.493408,-0.408569,3.42637,-1.09281,-0.302197,-0.176891,-0.506536,0.21697,-0.60861,-1.38599,-0.0996613,-0.724717,0.405765,-1.32582,-0.615753,-0.165778,-0.426156,-1.35737,-0.430862,0.0575457,0.516926,-1.70637,-0.725111,1.0376,0.230302,0.52746,
-0.0165965,0.277925,0.00671178,1.12929,1.29205,2.85693,-0.28319,-0.860224,-0.116667,0.892917,-0.913246,0.725959,-0.651207,0.294778,-0.19872,-1.89952,1.52509,0.45962,-1.40475,1.01554,-0.408398,1.5178,0.724112,1.13773,-1.13374,-0.046426,-0.547658,-1.61754,
-0.708544,-0.987703,-0.763104,-1.7062,-0.0418203,-0.455917,0.756556,0.505,-0.0611987,0.178248,0.381866,-0.690979,2.61306,-0.578673,0.740806,0.124104,0.63603,-0.0745754,-1.35337,-1.79903,0.0130031,-0.16509,1.60377,0.894675,-0.450541,0.541293,0.219057,1.23271,
0.810092,-0.691052,-2.19403,2.2555,1.07147,1.50086,-0.217694,-1.50484,0.712877,-0.71581,-0.139194,-1.3474,0.538349,1.11949,-1.77491,0.015329,0.095493,-0.0488354,-0.241246,-0.66159,-0.57712,0.181176,1.36564,0.8195,0.155633,-0.813129,1.66071,1.49309,
0.0381078,-2.03268,0.115705,1.79332,0.0165955,0.603046,-0.017008,2.38518,0.0838211,2.64397,0.185383,0.485618,-1.02644,0.165929,-0.302474,0.625878,0.683082,-1.25833,-1.33964,-0.030364,1.49284,1.39765,0.534656,0.153104,-0.0684302,-0.0430829,0.858029,-1.09476,
2.02794,-1.46942,0.17491,-2.27921,-0.983287,-0.412083,-1.03858,1.44001,0.965808,-3.09519,-0.118482,-1.57489,1.48541,-2.16452,0.0248166,-1.16223,2.29592,0.238065,-1.88025,0.744865,2.48937,0.662238,0.693213,-0.0184376,0.138662,1.43658,0.258668,0.389547,
-0.579533,-1.76352,2.51059,0.682765,-1.7672,0.45339,-0.867226,1.38903,0.185247,0.691606,-0.682795,1.45758,0.922192,1.31142,0.267655,1.24833,-1.16409,-0.379894,0.256197,0.257714,-0.398984,1.07319,1.83462,-0.426984,-1.55654,-0.2989,-2.04464,0.124324,
0.247154,-0.49224,-0.386988,-0.0155779,0.211401,0.424672,-0.872597,-1.1587,-0.0739931,-0.308439,2.32044,-0.373566,-0.167587,0.58592,-1.2005,-0.872547,-1.5164,0.98622,-1.32667,0.547772,-1.01472,-0.503058,-0.514662,0.574143,1.92115,1.37467,1.71266,-0.57604,
-1.26119,0.206154,-0.349684,0.560991,0.355003,-0.378321,0.592438,-0.819879,-0.630945,0.296728,0.551203,-1.38731,-0.00223873,-2.67238,0.796754,2.57842,0.538746,0.747843,0.477994,1.11665,-0.178362,0.3565,0.493726,-0.801275,0.616969,-0.22178,2.56966,0.919526,
-0.546206,0.236768,-0.382551,1.87392,-0.462573,-0.421983,-0.977578,1.12419,-0.670858,0.113017,-1.50815,1.04419,-0.707772,-0.0694769,-0.560122,-0.5329,0.771603,-0.297593,-0.399831,0.624174,0.699294,1.14748,0.679318,-1.00327,-0.733417,-0.0621603,0.614846,-0.397791,
-0.644152,0.0763769,-0.0761298,0.935945,0.211303,0.73498,0.159594,1.06916,-0.64723,0.324106,-0.481895,1.4562,-0.551006,0.230593,-2.16819,-0.266406,0.813077,1.72069,-0.327777,-0.979964,-0.863694,-0.0647894,-1.17009,0.47271,-1.22079,0.435234,-0.322926,0.265064,
-0.348753,-0.338382,-0.6489,-0.298664,-0.149082,1.00724,-0.0593662,1.42234,-0.85262,-1.30393,-0.698113,-0.857321,0.261899,0.522722,-0.100073,0.64836,-2.73672,-1.3378,0.104986,-0.915758,-0.692677,0.667716,0.610844,-0.719238,0.0637094,0.723284,-0.128923,0.233939,
0.776023,-0.481854,-0.263167,-0.723595,0.652965,1.06782,-0.00229135,0.675368,-0.465218,0.0566503,-1.32867,1.54508,0.039756,0.6204,1.92559,-0.557727,-1.74103,0.127959,-0.75075,0.294419,2.03574,-0.884237,1.33286,2.16158,-0.560768,-0.495265,1.97001,-0.697353,
0.762098,1.62484,0.399385,0.167838,-1.04627,0.640176,1.07499,1.01973,-0.0525722,-0.83303,0.059853,1.04206,1.0618,-0.0708066,-0.161178,-1.45128,0.0660595,1.72892,0.651692,-0.313789,0.438169,0.356956,0.193557,0.276647,-0.314323,0.469826,1.29319,0.520539,
0.656306,-0.838131,0.327154,-1.4119,0.157114,-0.152412,-0.193295,-2.05864,-0.919748,1.0857,0.994264,-0.472639,-0.535763,-0.386644,-1.83923,1.27601,-0.964199,0.635277,-0.0935864,-0.229633,0.605379,0.564329,0.680448,0.305323,-2.26217,0.53826,-2.82723,1.23878,
1.10591,0.728165,0.641356,0.313809,-0.653751,0.822686,0.368666,-0.0573588,0.153841,-0.489069,1.60714,-0.180855,-0.394973,0.0319876,-0.355894,-0.593153,0.553685,1.4708,0.453502,0.646492,-0.24616,-0.0721274,0.0131648,2.51145,0.214647,-2.21311,-0.114153,0.974029,
0.215628,-0.427535,-0.0557528,0.00486171,0.154425,0.756633,-1.56887,-0.496999,1.56155,0.767483,-0.165521,0.891214,-0.434055,0.541757,0.315715,1.49075,0.125993,-0.493235,0.108311,-0.643425,-0.679395,0.470837,0.508406,-1.78717,0.393549,-0.830152,-0.827303,-0.282908,
1.19309,-0.807158,-0.255242,0.935567,0.960655,0.0739594,0.420863,0.879397,0.964461,0.83619,0.979649,0.843383,-0.0344274,-0.0867161,-0.78503,1.35517,-0.184595,-0.633534,2.01654,0.636716,-0.323311,-0.601689,0.665032,-1.07563,-1.57981,0.234855,0.667272,-1.38567,
1.26965,0.479648,0.173745,-0.021823,-0.354535,-0.810818,0.638664,-1.02333,1.42181,0.203942,1.37719,1.54711,-0.799141,1.78808,0.460783,1.17993,-0.950311,-0.632875,2.71872,-0.0350284,-1.38023,0.199384,-0.267532,0.0782329,0.741351,-0.639584,-1.25629,-0.536212,
-0.602756,0.136375,-0.956712,0.354073,1.44384,-1.64202,-1.40176,1.56794,-2.11853,0.492706,-0.210285,-1.31971,0.830336,-1.14875,-0.130804,0.569648,0.386719,0.516198,-1.87334,1.11676,-0.126759,0.754345,-1.39854,-0.685369,0.934114,0.0105963,-0.095535,1.26411,
0.58985,0.948311,0.359438,-0.526827,-1.11773,1.19138,1.01103,0.818883,0.871439,-0.625568,-0.155987,0.291049,-1.10457,-1.00974,-0.331431,-1.2181,0.786914,0.969094,0.7477,-1.25593,-1.32086,-1.18096,0.80444,0.00861338,1.80725,-1.05469,0.57448,-0.308187,
-0.13746,1.78219,-0.139314,-0.428917,-0.149883,0.048709,-0.673747,-1.15483,1.21662,-0.417176,-1.12251,1.56546,1.13254,1.38142,-1.93935,-0.583963,-1.43542,-1.02007,-1.90123,-0.562884,-0.774341,-0.626688,0.613599,-1.14042,-0.777155,1.11215,0.241545,-0.909364,
-1.62674,2.17664,-1.011,1.14495,0.971727,-1.85628,-0.413968,0.273878,1.45852,0.753628,-2.57507,-0.00439615,-1.5018,-0.601447,1.15968,0.0362365,0.602638,-0.209757,-0.290555,-0.519956,1.50991,-0.430778,1.50371,-0.515619,-0.699581,0.0911983,-0.187247,0.0677447,
1.70379,0.957215,0.975015,-0.798213,-1.32712,-1.87461,-0.542937,-0.691008,-0.0056654,1.48281,-0.175154,-1.34409,0.0979383,1.13975,-1.83477,-0.762796,0.634695,1.01564,1.20514,-1.45426,-0.135677,-0.653697,1.92705,-0.602375,-0.912875,0.170744,-0.298005,-0.453194,
0.41581,-0.71618,-0.0121194,0.512846,0.281904,-0.478065,-0.0915744,-0.453064,-0.563806,-1.25158,0.376105,0.699916,-0.410732,-0.816394,1.28966,0.430899,1.47017,0.0679332,2.07374,1.77663,-1.32358,0.469871,-0.191789,-0.180491,-0.482996,0.408727,0.62199,-1.07563,
1.04385,-0.969458,-0.0148345,-1.99967,-0.82816,0.979419,0.348297,0.249076,-0.22668,-1.15339,-0.57599,-0.910688,0.0386896,-0.162919,1.21925,-0.907792,0.744883,1.60761,-0.831354,1.29091,0.442125,0.458561,0.368646,-2.86266,-0.0138885,-1.48961,-0.822595,-0.716639,
0.0429258,-1.24193,0.752368,-0.60764,-1.3242,-1.22244,-0.59413,0.243658,-0.802587,-0.622269,-0.133226,0.140659,-0.630701,-1.15315,-0.314485,-0.167626,-0.530524,-0.343038,1.06204,-0.359102,1.60126,0.988378,0.325492,-1.16099,-0.738596,0.00810837,0.936718,0.211684,
1.09469,-0.125942,-0.397228,-0.303123,-1.08883,-1.04886,-0.0413002,1.01038,0.730829,0.995833,-0.029409,-0.142596,-0.462116,-0.399663,0.5431,1.16804,0.774451,0.630068,-0.638385,1.577,0.229022,1.50417,0.373084,0.363757,1.58723,-0.161573,1.38032,-0.21354,
0.736039,-0.652563,0.678369,-1.01353,0.802479,-1.46196,-0.899922,0.173849,0.57496,0.192604,0.037627,0.330044,-1.0567,-1.68315,0.0551704,1.83503,-1.07802,-0.088071,-2.15896,-1.30883,0.839686,1.01756,0.517044,2.63238,-0.755176,-1.34052,0.949725,0.0666131,
1.41482,0.0130373,0.540944,0.264401,0.0497092,-1.24169,0.419042,0.673025,-1.54845,-1.01873,-2.64181,-0.501143,-0.629629,-0.482476,-1.17261,0.258597,-1.16601,0.519975,-1.16205,-2.6487,-1.66068,-0.0164242,-0.00874999,-0.265728,-0.651607,1.24723,1.54362,-0.314956,
0.933575,-1.47401,1.60614,1.01516,0.683966,0.91163,0.630712,-0.304641,2.13932,0.336332,-0.735684,-0.204066,0.420371,0.602131,2.39274,0.962329,-1.13076,0.207468,1.09496,-0.536684,0.31513,-1.23995,1.12017,0.0626238,-0.761308,1.12109,-0.209541,-2.27612,
1.08016,0.276736,-2.23024,-1.22424,1.43146,-0.694462,-0.0908507,0.970464,-1.87212,-0.848405,1.07717,-0.402676,-0.582073,-0.448581,-0.311827,-0.810605,-1.3106,0.0623865,0.0796942,1.12634,0.0450369,1.24861,-0.762482,0.132407,-0.482849,-1.36935,0.86065,0.0353527,
0.384409,-1.34855,-0.288955,-0.226279,-1.63246,-0.422909,-0.701915,0.602647,-0.735564,-0.362099,-0.0607598,-0.38099,-0.467915,1.89797,0.0329449,-0.399219,0.245297,1.57714,-0.591735,-0.87367,0.446104,-0.489695,-0.564652,0.843735,-0.686375,1.24186,0.78624,-1.05407,
0.864827,0.407537,-0.121683,-0.925147,1.09274,-0.16067,-2.51091,2.24716,0.0235682,1.84882,1.26659,-0.688776,0.51177,0.680037,1.12654,0.713552,1.13915,-0.538422,0.63626,-0.346521,-1.29246,-0.574303,-0.120416,1.29712,-0.328545,0.766603,-0.258788,-0.68724,
0.10037,1.52496,1.44764,-1.1622,0.471706,-0.86452,1.57182,0.600895,-1.26261,2.50877,-0.477585,-2.4644,1.54745,0.983867,-1.12084,1.43285,0.296175,-0.506573,1.27931,0.232302,1.32033,0.973257,-1.69767,-0.229135,1.08148,0.21512,0.202958,0.432889,
-0.0248812,-0.103221,-0.635476,0.825694,1.09805,0.706104,0.0720513,0.114666,-1.15074,1.45748,0.319221,-0.632366,-0.986563,1.37975,-0.227108,0.534447,-1.48625,-0.327874,-0.54238,-0.609674,-2.38501,-0.730027,1.43692,-0.52836,-0.645058,1.97078,0.416251,-1.12137,
1.06378,-0.4227,-1.05014,0.221772,-1.09922,-0.48494,1.03532,0.254557,1.1342,0.0820283,0.108695,-0.593004,0.510805,-0.378076,-0.274032,-0.211052,0.405539,0.588975,-0.828668,1.00724,-1.31017,-0.692055,0.714984,0.320006,-0.455126,1.58299,-1.14515,0.336821,
-0.259131,0.373054,-1.40344,0.411273,1.47683,-0.370393,0.156545,2.30148,0.438736,0.559472,-0.246082,-1.73803,-0.524556,-1.30575,0.453497,-2.0949,-1.9238,-1.08079,0.248482,0.671261,0.243466,1.09397,-0.252556,0.314971,0.466044,0.335452,0.846286,-0.588388,
-0.917068,-0.634382,1.56921,1.29526,1.51624,0.418465,-0.137133,0.54066,-0.165787,0.459918,0.147214,-0.542437,0.768177,-3.15257,0.376818,0.493962,0.384059,-1.49741,-0.918675,-0.00375121,-0.182089,0.463428,-0.167818,-0.744772,0.266795,-0.47781,-0.630291,0.7145,
-0.852966,-0.0284742,-0.428472,-0.967926,0.0727555,-1.0139,-0.9487,0.870179,0.267337,-0.276792,0.554866,-1.78261,0.554103,-2.26445,-1.23302,-1.44417,1.89887,1.09816,-0.215598,0.626263,-0.586991,0.638605,0.0833529,0.0742367,-0.447818,0.1233,0.833469,0.285635,
-1.94304,1.36457,-1.17237,0.256287,-0.57993,-1.08703,-1.0159,-0.523591,0.111877,-0.24501,-0.277385,2.33793,-0.483013,-1.49502,-0.237783,0.307393,-0.983166,1.57869,2.19614,-0.358541,-0.466365,-0.927868,0.641915,0.957058,1.99391,-0.964025,-0.855682,0.536154,
0.681663,0.191629,1.91609,-0.0565482,0.0921315,2.18898,-0.700971,0.106086,0.0457337,1.73025,0.966762,-0.352841,0.580718,0.176782,0.434402,-0.397427,1.55823,1.38146,-0.432696,-1.26266,-1.90536,1.36123,-0.20773,0.022439,-0.584884,0.190039,0.815259,-0.0609521,
0.331752,0.980496,1.40109,-0.661378,1.41211,0.453142,0.241406,-2.00746,-0.775524,0.798045,0.687269,-0.512938,0.252577,-1.6168,2.2501,1.92395,0.223438,-1.50266,1.34724,0.754283,-0.118327,-0.634124,0.155999,-0.36026,-0.381137,-1.8257,-1.55789,1.42769,
-0.911931,2.24156,0.286801,2.02767,-1.10548,-0.742488,-0.898528,-0.514062,0.0860639,0.247376,-0.915727,-1.48337,-1.15651,1.82056,0.673113,0.623048,2.87966,-1.27386,0.0070327,0.500764,-0.392322,2.44098,0.745155,-0.0241726,0.982699,1.31174,0.0889319,1.46964,
1.36512,1.41568,-0.244586,-0.221644,-2.7327,0.147604,-1.50678,-0.554078,1.75051,-0.402209,-1.35532,-0.416415,0.758249,-0.49583,-2.49611,0.598182,-0.413595,2.77142,-1.30956,-2.63596,2.64281,-0.235189,-0.789891,-0.866004,-1.57278,0.363919,-0.776131,-1.6912,
-0.483158,-0.991274,0.73383,1.43037,-1.44051,0.449829,0.728599,0.465255,-1.35094,0.278792,0.930881,-0.956564,0.552153,0.144726,0.078473,1.33234,-0.911582,0.141368,-0.963032,-2.28622,1.02617,-1.04156,-1.28665,-0.371229,-1.27879,0.75475,0.329474,0.600785,
-0.974446,-0.717909,-2.77009,-0.770615,0.554459,-0.990883,-0.584436,0.617894,0.748526,1.29776,-0.370031,-1.4547,0.0490536,-0.0584684,0.964094,0.185791,-1.40668,1.00052,0.868965,0.155166,0.69195,0.905212,0.411354,-0.509271,-0.0982904,1.92693,-0.607107,-0.689995,
-0.208404,0.120618,0.200522,1.35282,-1.42826,-1.13061,0.151384,-2.1781,-1.29597,-0.0724146,0.100487,-0.0836644,0.444196,0.932703,0.0289322,-0.0561075,-0.281317,-0.122273,1.29823,-1.00324,-0.220538,0.128236,0.642766,-0.377391,0.319474,-0.28078,0.471348,-0.0836423,
-0.699957,1.5576,0.827649,-0.529563,2.38501,-1.19945,0.351636,-0.00396106,-0.163928,-0.613576,-0.895988,0.257858,0.270227,0.463721,-0.644144,0.362914,1.26263,1.08227,0.166309,-0.780942,-1.31483,-0.88615,-0.758427,1.50183,0.762995,0.786809,-1.18611,-0.344271,
-1.84675,-0.627322,0.524725,2.07652,1.78051,0.621954,-0.992335,-0.764348,-1.24556,-0.573719,-0.945345,0.404631,-0.90777,-1.22127,0.10782,-0.883675,-1.51622,1.3247,-0.466179,-0.801418,-0.862319,-1.30048,-0.0397597,-0.608059,-0.746638,-0.348763,-1.64529,-0.399758,
-0.05349,-0.189533,-0.944492,-0.0866839,-2.72183,0.747648,2.20373,1.72723,1.22438,-0.902349,-0.803381,1.0486,-0.736045,-0.198914,-0.569087,0.328591,-0.110606,0.158461,0.0800521,-0.554702,-1.08986,-0.989853,0.162871,0.85404,-1.22487,0.90773,1.06444,-0.840063,
-1.19852,0.234687,0.811522,-1.06766,0.8609,-0.528769,0.324311,0.20967,0.309192,0.673325,0.0693351,-0.704016,1.55937,0.352003,1.58502,0.865071,-1.00791,0.698102,-1.97151,1.44094,0.822806,-0.405322,-0.704087,-0.645439,-0.227097,-0.392335,0.459603,1.27115,
0.151336,0.854433,1.59339,0.877467,0.671851,0.74445,-1.072,-0.337687,-0.746838,0.409289,-0.766094,1.3221,-0.239321,-0.307594,1.69702,0.932532,-0.659731,-0.869951,-0.468921,0.347039,-0.512399,0.33142,0.550156,-0.741155,-0.0290891,0.549969,1.02157,0.176359,
-0.0999716,1.43839,1.06024,0.151379,-0.531151,-1.56223,-0.102911,1.33076,-0.939887,0.519486,0.14752,-1.13216,-1.11257,0.266674,-0.609947,0.677675,-1.15244,0.0646945,0.441569,-1.04642,1.37679,-0.0207777,0.150234,-0.347899,0.326437,-1.08589,0.343161,-0.360277,
-0.357737,0.931459,-1.09098,-1.27967,-0.827009,0.245677,0.699164,-0.479877,1.39002,-0.101195,0.260523,0.285753,0.0556781,-1.47164,-0.432716,0.337802,-1.92534,-0.579616,1.10275,1.26002,-0.505698,0.577784,1.24971,1.07642,2.65757,0.667246,0.864792,1.69389,
3.13341,-1.17111,-1.09853,-0.875747,0.621187,-0.459677,-0.18069,-1.62634,-0.807106,-0.49989,-1.91101,1.08441,0.314779,0.222107,-0.924658,0.869211,-1.33993,1.3645,0.123513,-2.07067,2.29238,-0.958672,-1.5013,0.173659,-2.08758,0.777445,-0.0404709,0.363123,
1.24691,-1.10786,-0.0588447,1.94966,1.99556,-1.08338,0.975939,0.621658,0.362083,1.16686,-0.0122389,0.294277,0.329812,-2.12664,1.75319,-0.394685,0.232044,-1.49312,-0.235487,1.45976,0.665468,-0.454245,-0.928853,-1.47922,0.863739,-0.680179,0.974252,-1.69501,
0.430648,0.875749,0.624619,1.47171,0.836051,-0.378309,-0.687731,-1.91223,0.692037,0.00198756,-1.49055,1.86794,0.74267,1.05278,1.09963,1.64426,-0.895301,-1.02996,-2.21204,-2.77831,1.76612,0.3146,-0.0173569,-1.89552,-1.56911,-1.37623,0.294274,1.75068,
-1.46433,0.406205,-0.100842,0.105891,-0.217216,-1.01839,-1.13239,0.684322,0.766584,1.2189,-0.24436,-1.06579,-0.714499,2.68869,1.42899,0.619481,-1.38809,-0.796354,0.654692,1.55394,1.07867,-0.627733,-0.452661,0.967724,0.843071,1.89879,0.683874,-0.266837,
0.0266964,1.33632,-0.0819387,-0.166591,-0.470455,-0.945624,1.45958,-1.78941,-0.714003,0.122853,1.34295,0.0565451,-0.202507,1.02768,-1.69915,-0.929755,2.10015,-0.48031,-0.199303,0.783161,0.756371,-0.65829,0.12315,0.104361,0.647896,0.48394,0.0829242,-0.231998,
-2.43984,0.24132,0.589386,-0.570221,1.41669,0.31972,0.13245,0.443354,0.431022,0.78163,-0.540678,0.113893,1.21131,0.79686,0.166632,-0.804931,0.156058,0.626174,-1.84442,-0.338021,-0.544061,-0.065304,-1.20992,0.570064,0.725688,0.967241,0.2238,0.0726805,
1.09281,-0.877255,-0.678653,1.02297,-1.77446,0.874536,-0.042783,0.871448,0.708704,0.292549,0.42354,-0.407457,-1.59315,-0.0603267,1.03662,3.0111,0.418174,0.101942,0.210519,0.550082,-0.461085,-0.206734,0.0216076,-0.0783711,0.44839,1.10279,0.455531,-1.62374,
0.969099,0.792445,-0.917727,-1.3635,0.593347,0.675764,0.354253,0.538525,0.33512,1.45148,-1.15884,-0.615654,0.719573,0.633884,0.645548,-0.856455,-0.526942,-0.0151488,-0.380864,-0.0805596,1.94063,0.0682598,-0.913714,-0.1325,-0.427992,-1.39089,0.554025,-0.45443,
